frame,threads,blocks,native_covered,scaled_covered,fr_up_ms,lg_up_ms,self_diff_ms,cross_diff_ms,total_gpu_ms,heat_self_mean,heat_cross_mean,nonzero_diff_pixels
181,1024,120,1,0,0.108768,0.142496,0.02048,0.018432,0.142496,6.4,6.4,122880
182,1024,120,1,0,0.100416,0.137248,0.02048,0.018432,0.137248,6.4,6.4,122880
183,1024,120,1,0,0.126496,0.096128,0.021504,0.16384,0.16384,6.4,6.4,122880
184,1024,120,1,0,0.086432,0.120768,0.021504,0.018432,0.120768,6.4,6.4,122880
185,1024,120,1,0,0.079968,0.117792,0.022528,0.018432,0.117792,6.4,6.4,122880
186,1024,120,1,0,0.154336,0.19904,0.02048,0.017408,0.19904,6.4,6.4,122880
187,1024,120,1,0,0.07376,0.113856,0.021504,0.018432,0.113856,6.4,6.4,122880
188,1024,120,1,0,0.118528,0.163904,0.02048,0.018432,0.163904,6.4,6.4,122880
189,1024,120,1,0,0.079328,0.11552,0.022528,0.017408,0.11552,6.4,6.4,122880
190,1024,120,1,0,0.113792,0.160192,0.021504,0.018432,0.160192,6.4,6.4,122880
191,1024,120,1,0,0.127552,0.172928,0.022528,0.019456,0.172928,6.4,6.4,122880
192,1024,120,1,0,0.091456,0.11168,0.022528,0.017408,0.11168,6.4,6.4,122880
193,1024,120,1,0,0.076704,0.114432,0.021504,0.018496,0.114432,6.4,6.4,122880
194,1024,120,1,0,0.076768,0.116608,0.02048,0.018432,0.116608,6.4,6.4,122880
195,1024,120,1,0,0.080608,0.11584,0.021504,0.018432,0.11584,6.4,6.4,122880
196,1024,120,1,0,0.106272,0.076736,0.021504,0.018432,0.106272,6.4,6.4,122880
197,1024,120,1,0,0.119872,0.093888,0.022528,0.018432,0.119872,6.4,6.4,122880
198,1024,120,1,0,0.078592,0.112384,0.02048,0.017408,0.112384,6.4,6.4,122880
199,1024,120,1,0,0.07824,0.106208,0.022528,0.019456,0.106208,6.4,6.4,122880
200,1024,120,1,0,0.080416,0.121184,0.021504,0.019456,0.121184,6.4,6.4,122880
201,1024,120,1,0,0.152448,0.081504,0.019456,0.018432,0.152448,6.4,6.4,122880
202,1024,120,1,0,0.116544,0.118816,0.021504,0.018432,0.118816,6.4,6.4,122880
203,1024,120,1,0,0.092512,0.140736,0.02048,0.017408,0.140736,7.05208,6.4,122880
204,1024,120,1,0,0.0528,0.068064,0.021504,0.017408,0.068064,7.05208,6.4,122880
205,1024,120,1,0,0.091904,0.12192,0.019456,0.017408,0.12192,7.05208,6.4,122880
206,1024,120,1,0,0.077856,0.095936,0.018432,0.017408,0.095936,7.05208,6.4,122880
